"customerid","recency","frequency","monetory","r_score","f_score","m_score","customer_segment"
18215,90.0,1,299.34,2,1,2,Lost Customers
17124,186.0,1,298.89,1,1,2,Lost Customers
15609,185.0,1,298.48,1,1,2,Lost Customers
17255,41.0,2,298.41,3,2,2,Other
17824,52.0,1,298.4,3,1,2,Other
17678,264.0,1,298.11,1,1,2,Lost Customers
12881,276.0,1,298.0,1,1,2,Lost Customers
15857,19.0,1,297.0,4,1,2,Potential Loyalists
13708,272.0,1,296.88,1,1,2,Lost Customers
14985,199.0,2,296.75,1,2,2,Lost Customers
17531,191.0,1,296.7,1,1,2,Lost Customers
13441,92.0,1,296.64,2,1,2,Lost Customers
15154,76.0,1,296.42,2,1,2,Lost Customers
13751,289.0,1,296.25,1,1,2,Lost Customers
13504,65.0,1,295.93,3,1,2,Other
16998,150.0,4,295.0,2,4,2,Other
13573,51.0,2,294.4,3,2,2,Other
15732,213.0,2,294.12,1,2,2,Lost Customers
17163,22.0,2,293.1,4,2,2,Potential Loyalists
12829,337.0,2,293.0,1,2,2,Lost Customers
15545,55.0,2,292.72,3,2,2,Other
16721,263.0,1,292.47,1,1,2,Lost Customers
13259,62.0,1,292.32,3,1,2,Other
13502,17.0,3,292.0,4,3,2,Potential Loyalists
13449,24.0,1,291.88,4,1,2,Potential Loyalists
13544,40.0,2,291.41,3,2,2,Other
14656,170.0,2,291.05,2,2,2,Lost Customers
14947,73.0,2,290.82,2,2,2,Lost Customers
16648,43.0,1,290.66,3,1,2,Other
15279,355.0,1,290.51,1,1,2,Lost Customers
17691,359.0,2,290.4,1,2,2,Lost Customers
16526,172.0,1,290.36,2,1,2,Lost Customers
17081,26.0,2,290.16,4,2,2,Potential Loyalists
14784,27.0,2,289.99,4,2,2,Potential Loyalists
17464,159.0,1,289.96000000000004,2,1,2,Lost Customers
14953,26.0,1,289.82,4,1,2,Potential Loyalists
16897,300.0,2,289.78000000000003,1,2,2,Lost Customers
14162,174.0,2,289.36,2,2,2,Lost Customers
16125,368.0,1,289.35,1,1,2,Lost Customers
14549,312.0,1,289.24,1,1,2,Lost Customers
17501,221.0,2,288.6,1,2,2,Lost Customers
16808,100.0,2,288.42,2,2,2,Lost Customers
15396,113.0,1,288.18,2,1,2,Lost Customers
17977,30.0,1,288.14,4,1,2,Potential Loyalists
17080,23.0,2,287.62,4,2,2,Potential Loyalists
17760,22.0,2,287.59,4,2,2,Potential Loyalists
16432,65.0,1,287.4,3,1,2,Other
13760,55.0,2,286.79,3,2,2,Other
16555,36.0,2,285.89,3,2,2,Other
14660,87.0,2,285.74,2,2,2,Lost Customers
17636,20.0,1,285.56,4,1,2,Potential Loyalists
16429,107.0,1,284.55,2,1,2,Lost Customers
18190,193.0,2,284.46,1,2,2,Lost Customers
13121,270.0,1,283.73,1,1,2,Lost Customers
13439,256.0,1,283.71,1,1,2,Lost Customers
12703,72.0,1,283.55,3,1,2,Other
17783,73.0,2,283.47,2,2,2,Lost Customers
17251,363.0,1,283.28,1,1,2,Lost Customers
18270,39.0,2,283.15000000000003,3,2,2,Other
17694,142.0,1,283.12,2,1,2,Lost Customers
14350,275.0,1,282.93,1,1,2,Lost Customers
13754,152.0,2,282.6,2,2,2,Lost Customers
13177,65.0,1,282.45,3,1,2,Other
17247,16.0,1,282.19,4,1,2,Potential Loyalists
16557,25.0,2,281.85,4,2,2,Potential Loyalists
17403,37.0,1,281.62,3,1,2,Other
16848,53.0,1,281.42,3,1,2,Other
14242,235.0,2,280.55,1,2,2,Lost Customers
13606,30.0,3,280.54,4,3,2,Potential Loyalists
16149,5.0,2,280.52,5,2,2,Potential Loyalists
14975,58.0,1,279.94,3,1,2,Other
15556,25.0,1,279.77,4,1,2,Potential Loyalists
14480,12.0,1,279.05,5,1,2,Potential Loyalists
17786,86.0,2,278.74,2,2,2,Lost Customers
14764,47.0,1,278.3,3,1,2,Other
14908,75.0,1,277.8,2,1,2,Lost Customers
17968,374.0,1,277.35,1,1,2,Lost Customers
13803,256.0,1,277.07,1,1,2,Lost Customers
15355,30.0,2,277.05,4,2,2,Potential Loyalists
16883,188.0,2,276.73,1,2,2,Lost Customers
13272,32.0,2,276.56,4,2,2,Potential Loyalists
14508,23.0,2,276.42,4,2,2,Potential Loyalists
12750,129.0,1,275.88,2,1,2,Lost Customers
14512,188.0,2,275.28,1,2,2,Lost Customers
16313,4.0,2,274.15,5,2,2,Potential Loyalists
16727,365.0,1,272.82,1,1,2,Lost Customers
17254,5.0,2,272.44,5,2,2,Potential Loyalists
17498,76.0,1,272.21999999999997,2,1,2,Lost Customers
14819,65.0,2,272.07,3,2,2,Other
13917,50.0,2,272.04,3,2,2,Other
14816,198.0,1,271.85,1,1,2,Lost Customers
13058,25.0,3,271.40000000000003,4,3,2,Potential Loyalists
13837,212.0,2,271.24,1,2,2,Lost Customers
17767,16.0,1,271.2,4,1,2,Potential Loyalists
17496,359.0,1,271.05,1,1,2,Lost Customers
18108,255.0,1,271.0,1,1,2,Lost Customers
17011,31.0,1,270.9,4,1,2,Potential Loyalists
15774,69.0,1,270.8,3,1,2,Other
13533,183.0,3,270.79,1,3,2,Other
14520,2.0,2,270.6,5,2,2,Potential Loyalists
13242,113.0,3,270.40000000000003,2,3,2,Other
12558,8.0,1,269.96,5,1,2,Potential Loyalists
14727,275.0,1,268.58,1,1,2,Lost Customers
15408,265.0,1,267.18,1,1,2,Lost Customers
17550,198.0,3,267.16,1,3,2,Other
15320,45.0,1,267.13,3,1,2,Other
17708,188.0,2,267.08,1,2,2,Lost Customers
15517,234.0,1,267.03,1,1,2,Lost Customers
16451,88.0,1,266.96999999999997,2,1,2,Lost Customers
14863,30.0,1,266.76,4,1,2,Potential Loyalists
15119,246.0,1,266.4,1,1,2,Lost Customers
12962,8.0,2,266.39,5,2,2,Potential Loyalists
15019,267.0,1,266.0,1,1,2,Lost Customers
14068,321.0,1,265.85,1,1,2,Lost Customers
17430,33.0,2,265.76,4,2,2,Potential Loyalists
14423,219.0,1,265.2,1,1,2,Lost Customers
13973,288.0,1,264.7,1,1,2,Lost Customers
15912,179.0,2,264.62,2,2,2,Lost Customers
14452,11.0,2,264.44,5,2,2,Potential Loyalists
15894,254.0,2,263.55,1,2,2,Lost Customers
12492,64.0,2,263.21,3,2,2,Other
16936,26.0,1,262.68,4,1,2,Potential Loyalists
17194,274.0,2,262.62,1,2,2,Lost Customers
16413,57.0,1,262.2,3,1,2,Other
17385,15.0,1,261.11,4,1,2,Potential Loyalists
13189,19.0,2,260.68,4,2,2,Potential Loyalists
14053,125.0,2,260.25,2,2,2,Lost Customers
15014,44.0,2,260.17,3,2,2,Other
15143,226.0,1,259.45,1,1,2,Lost Customers
17125,51.0,1,259.35,3,1,2,Other
13127,78.0,1,259.17,2,1,2,Lost Customers
16447,136.0,1,259.01,2,1,2,Lost Customers
15577,152.0,3,258.88,2,3,2,Other
13277,16.0,4,258.4,4,4,2,Loyal Customers
13227,202.0,1,257.7,1,1,2,Lost Customers
14375,186.0,1,257.68,1,1,2,Lost Customers
18009,236.0,1,257.34,1,1,2,Lost Customers
13626,253.0,1,257.23,1,1,2,Lost Customers
16048,374.0,2,256.44,1,2,2,Lost Customers
12430,44.0,1,256.4,3,1,2,Other
13806,64.0,1,256.38,3,1,2,Other
17896,24.0,1,256.32,4,1,2,Potential Loyalists
15277,47.0,1,255.9,3,1,2,Other
14761,59.0,2,255.9,3,2,2,Other
14881,20.0,1,255.4,4,1,2,Potential Loyalists
16226,204.0,3,255.12,1,3,2,Other
15261,136.0,1,254.82,2,1,2,Lost Customers
12604,80.0,2,254.18,2,2,2,Lost Customers
14765,30.0,3,254.11,4,3,2,Potential Loyalists
15689,120.0,2,254.1,2,2,2,Lost Customers
12797,366.0,1,254.03,1,1,2,Lost Customers
15759,219.0,3,253.04,1,3,2,Other
17860,369.0,1,252.8,1,1,2,Lost Customers
15035,90.0,1,252.73,2,1,2,Lost Customers
13404,2.0,2,252.49,5,2,2,Potential Loyalists
15346,333.0,1,252.42,1,1,2,Lost Customers
13645,121.0,1,252.1,2,1,2,Lost Customers
13711,219.0,2,252.06,1,2,2,Lost Customers
16330,18.0,3,251.91,4,3,2,Potential Loyalists
16836,40.0,2,251.87,3,2,2,Other
17155,18.0,2,251.7,4,2,2,Potential Loyalists
16976,268.0,1,251.51999999999998,1,1,2,Lost Customers
16024,13.0,1,251.24,5,1,2,Potential Loyalists
14501,184.0,2,251.21,1,2,2,Lost Customers
13512,261.0,1,251.21,1,1,2,Lost Customers
13207,16.0,2,250.26000000000002,4,2,2,Potential Loyalists
16596,16.0,2,250.15,4,2,1,Potential Loyalists
17303,362.0,1,250.04,1,1,1,Lost Customers
15510,331.0,1,250.0,1,1,1,Lost Customers
17456,366.0,1,249.85999999999999,1,1,1,Lost Customers
18005,4.0,2,249.72,5,2,1,Potential Loyalists
16124,318.0,1,249.0,1,1,1,Lost Customers
17111,48.0,1,248.60999999999999,3,1,1,Other
13061,73.0,1,248.60999999999999,2,1,1,Lost Customers
18212,327.0,1,248.42,1,1,1,Lost Customers
16510,373.0,1,248.1,1,1,1,Lost Customers
15097,5.0,1,248.07999999999998,5,1,1,Potential Loyalists
13592,36.0,4,247.96,3,4,1,Loyal Customers
18072,186.0,1,247.44,1,1,1,Lost Customers
13349,11.0,1,247.32,5,1,1,Potential Loyalists
14658,6.0,2,247.15,5,2,1,Potential Loyalists
17051,195.0,1,247.14,1,1,1,Lost Customers
15783,11.0,1,246.29999999999998,5,1,1,Potential Loyalists
17278,242.0,1,246.04,1,1,1,Lost Customers
16778,75.0,2,245.94,2,2,1,Lost Customers
17771,57.0,2,245.81,3,2,1,Other
12660,12.0,1,245.1,5,1,1,Potential Loyalists
16601,41.0,1,244.8,3,1,1,Other
15118,135.0,1,244.8,2,1,1,Lost Customers
16528,4.0,1,244.41,5,1,1,Potential Loyalists
17892,57.0,3,244.1,3,3,1,Other
17925,373.0,1,244.08,1,1,1,Lost Customers
13103,40.0,1,243.94,3,1,1,Other
16793,58.0,1,243.84,3,1,1,Other
18193,166.0,1,243.76,2,1,1,Lost Customers
13886,72.0,1,243.56,3,1,1,Other
15634,18.0,1,243.55,4,1,1,Potential Loyalists
17339,95.0,2,243.35999999999999,2,2,1,Lost Customers
17908,374.0,1,243.28,1,1,1,Lost Customers
14647,202.0,1,243.22,1,1,1,Lost Customers
16215,81.0,1,242.35,2,1,1,Lost Customers
15776,134.0,1,241.62,2,1,1,Lost Customers
14523,109.0,1,241.09,2,1,1,Lost Customers
16427,264.0,2,241.06,1,2,1,Lost Customers
15598,54.0,1,240.68,3,1,1,Other
15286,50.0,1,240.55,3,1,1,Other
13565,20.0,2,240.22,4,2,1,Potential Loyalists
17256,108.0,2,240.0,2,2,1,Lost Customers
17181,58.0,2,239.92,3,2,1,Other
15690,5.0,2,239.76,5,2,1,Potential Loyalists
13570,244.0,1,239.49,1,1,1,Lost Customers
17684,44.0,1,239.41,3,1,1,Other
16756,215.0,1,239.4,1,1,1,Lost Customers
15850,20.0,2,238.85,4,2,1,Potential Loyalists
12561,303.0,1,238.85,1,1,1,Lost Customers
12718,72.0,1,238.25,3,1,1,Other
17877,171.0,1,237.60999999999999,2,1,1,Lost Customers
14586,277.0,1,237.35999999999999,1,1,1,Lost Customers
15457,263.0,1,237.07,1,1,1,Lost Customers
18110,20.0,1,236.3,4,1,1,Potential Loyalists
12732,180.0,1,236.26000000000002,1,1,1,Lost Customers
16026,44.0,1,236.09,3,1,1,Other
13187,338.0,1,236.02,1,1,1,Lost Customers
15462,95.0,3,234.6,2,3,1,Other
14473,75.0,2,234.34,2,2,1,Lost Customers
17060,267.0,1,234.23999999999998,1,1,1,Lost Customers
16961,117.0,1,234.17,2,1,1,Lost Customers
12736,333.0,1,234.0,1,1,1,Lost Customers
15483,162.0,4,233.81,2,4,1,Other
13348,65.0,1,233.76,3,1,1,Other
16583,374.0,1,233.45,1,1,1,Lost Customers
14995,39.0,2,233.23,3,2,1,Other
16302,127.0,1,233.22,2,1,1,Lost Customers
13678,152.0,1,232.6,2,1,1,Lost Customers
18213,237.0,1,232.48,1,1,1,Lost Customers
16117,190.0,1,232.21,1,1,1,Lost Customers
15393,17.0,2,231.85999999999999,4,2,1,Potential Loyalists
16641,106.0,1,231.1,2,1,1,Lost Customers
18030,5.0,2,230.64999999999998,5,2,1,Potential Loyalists
15866,102.0,1,230.53,2,1,1,Lost Customers
16445,34.0,1,230.51,3,1,1,Other
13786,368.0,1,230.4,1,1,1,Lost Customers
16926,372.0,1,230.25,1,1,1,Lost Customers
13960,22.0,2,230.22,4,2,1,Potential Loyalists
12812,45.0,1,229.64,3,1,1,Other
13474,237.0,1,229.59,1,1,1,Lost Customers
13008,324.0,1,229.47,1,1,1,Lost Customers
15528,255.0,1,229.33,1,1,1,Lost Customers
14793,22.0,1,228.99,4,1,1,Potential Loyalists
17347,87.0,1,228.96,2,1,1,Lost Customers
13146,27.0,1,228.91,4,1,1,Potential Loyalists
13712,247.0,1,228.84,1,1,1,Lost Customers
13070,193.0,1,228.8,1,1,1,Lost Customers
17969,167.0,2,228.2,2,2,1,Lost Customers
16527,82.0,1,228.06,2,1,1,Lost Customers
14569,2.0,1,227.39000000000001,5,1,1,Potential Loyalists
17212,254.0,1,226.85,1,1,1,Lost Customers
17572,72.0,4,226.75,2,4,1,Other
16315,331.0,1,226.37,1,1,1,Lost Customers
16777,81.0,2,226.35,2,2,1,Lost Customers
16619,264.0,1,226.21,1,1,1,Lost Customers
17789,282.0,1,225.9,1,1,1,Lost Customers
12672,330.0,1,225.9,1,1,1,Lost Customers
14624,58.0,2,225.85,3,2,1,Other
14357,44.0,1,225.77,3,1,1,Other
12402,324.0,1,225.6,1,1,1,Lost Customers
16690,73.0,2,225.58,2,2,1,Lost Customers
14052,20.0,1,225.36,4,1,1,Potential Loyalists
16587,233.0,1,225.15,1,1,1,Lost Customers
17171,290.0,1,224.91,1,1,1,Lost Customers
15175,72.0,1,224.14,3,1,1,Other
16471,275.0,1,223.95,1,1,1,Lost Customers
16753,59.0,1,223.92000000000002,3,1,1,Other
14929,33.0,1,223.88,4,1,1,Potential Loyalists
13926,24.0,1,223.85,4,1,1,Potential Loyalists
18101,12.0,2,223.65,5,2,1,Potential Loyalists
17534,54.0,1,223.36,3,1,1,Other
15637,53.0,1,223.35999999999999,3,1,1,Other
13382,281.0,1,222.99,1,1,1,Lost Customers
15897,195.0,2,222.05,1,2,1,Lost Customers
14598,45.0,1,221.97,3,1,1,Other
14960,9.0,2,221.27,5,2,1,Potential Loyalists
16392,270.0,1,221.19,1,1,1,Lost Customers
13419,64.0,1,221.06,3,1,1,Other
15790,11.0,1,220.85,5,1,1,Potential Loyalists
16482,16.0,1,220.62,4,1,1,Potential Loyalists
13079,5.0,5,220.1,5,4,1,Loyal Customers
18114,291.0,1,220.1,1,1,1,Lost Customers
13600,313.0,1,219.52,1,1,1,Lost Customers
15096,43.0,1,219.39,3,1,1,Other
16895,65.0,1,219.14000000000001,3,1,1,Other
12702,20.0,1,219.0,4,1,1,Potential Loyalists
13669,51.0,2,218.54999999999998,3,2,1,Other
17619,313.0,1,218.52,1,1,1,Lost Customers
13428,11.0,1,218.47,5,1,1,Potential Loyalists
12574,316.0,1,218.45,1,1,1,Lost Customers
15724,202.0,2,218.25,1,2,1,Lost Customers
14570,281.0,2,218.06,1,2,1,Lost Customers
16634,223.0,2,217.9,1,2,1,Lost Customers
13271,38.0,1,217.38,3,1,1,Other
15554,278.0,1,217.2,1,1,1,Lost Customers
16080,82.0,2,217.16,2,2,1,Lost Customers
13739,19.0,1,216.9,4,1,1,Potential Loyalists
13503,72.0,1,216.85,3,1,1,Other
15460,355.0,1,216.76,1,1,1,Lost Customers
12897,205.0,2,216.5,1,2,1,Lost Customers
15604,53.0,1,216.39,3,1,1,Other
17436,2.0,2,216.3,5,2,1,Potential Loyalists
14104,155.0,2,216.21,2,2,1,Lost Customers
13858,58.0,1,216.17000000000002,3,1,1,Other
16179,61.0,1,215.83,3,1,1,Other
15052,320.0,1,215.78,1,1,1,Lost Customers
17580,253.0,3,215.72,1,3,1,Other
14476,258.0,1,215.7,1,1,1,Lost Customers
16189,16.0,2,215.48,4,2,1,Potential Loyalists
16519,26.0,2,215.08,4,2,1,Potential Loyalists
16190,41.0,1,215.07999999999998,3,1,1,Other
12831,263.0,1,215.05,1,1,1,Lost Customers
12588,40.0,1,214.9,3,1,1,Other
16338,158.0,1,214.8,2,1,1,Lost Customers
16411,20.0,2,214.65,4,2,1,Potential Loyalists
16846,51.0,1,214.32,3,1,1,Other
16647,170.0,2,214.06,2,2,1,Lost Customers
14601,11.0,1,213.96,5,1,1,Potential Loyalists
13621,117.0,1,213.85,2,1,1,Lost Customers
17153,25.0,1,213.78,4,1,1,Potential Loyalists
14241,184.0,1,213.7,1,1,1,Lost Customers
13411,108.0,1,213.54999999999998,2,1,1,Lost Customers
16591,69.0,1,213.5,3,1,1,Other
15540,12.0,1,213.3,5,1,1,Potential Loyalists
14984,20.0,2,213.27,4,2,1,Potential Loyalists
17928,46.0,2,212.54,3,2,1,Other
16017,48.0,1,211.88,3,1,1,Other
16356,198.0,3,211.77,1,3,1,Other
15703,265.0,1,211.5,1,1,1,Lost Customers
12995,86.0,1,211.32,2,1,1,Lost Customers
16415,45.0,1,210.35,3,1,1,Other
13532,34.0,1,210.31,3,1,1,Other
13828,23.0,1,209.49,4,1,1,Potential Loyalists
17855,373.0,1,208.97,1,1,1,Lost Customers
15327,53.0,1,208.75,3,1,1,Other
17514,129.0,1,208.65,2,1,1,Lost Customers
16914,37.0,1,208.46,3,1,1,Other
16457,219.0,1,208.36,1,1,1,Lost Customers
12547,198.0,2,207.8,1,2,1,Lost Customers
18191,262.0,1,207.8,1,1,1,Lost Customers
16866,141.0,3,207.74,2,3,1,Other
16323,197.0,1,207.5,1,1,1,Lost Customers
17923,283.0,1,207.5,1,1,1,Lost Customers
16752,373.0,1,207.5,1,1,1,Lost Customers
13099,100.0,1,207.36,2,1,1,Lost Customers
15925,195.0,1,207.15,1,1,1,Lost Customers
15820,320.0,1,206.98,1,1,1,Lost Customers
18126,61.0,1,206.83,3,1,1,Other
17166,39.0,2,206.34,3,2,1,Other
14964,248.0,1,206.21,1,1,1,Lost Customers
13065,374.0,1,205.85999999999999,1,1,1,Lost Customers
17670,228.0,1,205.7,1,1,1,Lost Customers
17843,304.0,1,205.48,1,1,1,Lost Customers
15307,96.0,1,205.3,2,1,1,Lost Customers
15758,25.0,1,205.25,4,1,1,Potential Loyalists
13513,127.0,1,205.1,2,1,1,Lost Customers
15319,284.0,1,204.5,1,1,1,Lost Customers
17206,54.0,1,204.24,3,1,1,Other
18273,3.0,3,204.0,5,3,1,Potential Loyalists
13017,8.0,1,204.0,5,1,1,Potential Loyalists
17187,227.0,1,203.95,1,1,1,Lost Customers
17889,213.0,2,203.87,1,2,1,Lost Customers
17394,220.0,1,203.87,1,1,1,Lost Customers
17891,163.0,1,203.85999999999999,2,1,1,Lost Customers
17376,71.0,2,203.2,3,2,1,Other
15723,365.0,1,203.1,1,1,1,Lost Customers
14381,53.0,1,202.68,3,1,1,Other
18169,61.0,1,202.65,3,1,1,Other
14385,10.0,3,202.11,5,3,1,Potential Loyalists
15347,367.0,1,201.6,1,1,1,Lost Customers
13295,360.0,1,201.2,1,1,1,Lost Customers
16965,227.0,1,201.19,1,1,1,Lost Customers
13284,331.0,1,201.19,1,1,1,Lost Customers
13859,327.0,1,201.16,1,1,1,Lost Customers
17988,12.0,7,201.12,5,5,1,Loyal Customers
17693,138.0,1,200.47,2,1,1,Lost Customers
13262,264.0,1,200.29,1,1,1,Lost Customers
15437,263.0,1,200.16,1,1,1,Lost Customers
13980,61.0,1,200.14,3,1,1,Other
14782,320.0,1,200.1,1,1,1,Lost Customers
13723,218.0,1,199.85,1,1,1,Lost Customers
15593,71.0,1,199.8,3,1,1,Other
13322,18.0,1,199.48,4,1,1,Potential Loyalists
17383,5.0,1,199.29,5,1,1,Potential Loyalists
16832,185.0,3,199.15,1,3,1,Other
17987,186.0,1,198.57,1,1,1,Lost Customers
16178,139.0,1,197.9,2,1,1,Lost Customers
12450,157.0,2,197.88,2,2,1,Lost Customers
12581,40.0,1,197.71,3,1,1,Other
14185,332.0,1,197.65,1,1,1,Lost Customers
14789,29.0,1,197.64,4,1,1,Potential Loyalists
17301,22.0,1,197.63,4,1,1,Potential Loyalists
16829,157.0,1,197.22,2,1,1,Lost Customers
14830,54.0,1,197.13,3,1,1,Other
15234,277.0,1,197.0,1,1,1,Lost Customers
12586,18.0,1,196.94,4,1,1,Potential Loyalists
13436,2.0,1,196.89,5,1,1,Potential Loyalists
15746,135.0,1,196.88,2,1,1,Lost Customers
13978,15.0,2,196.79,4,2,1,Potential Loyalists
17660,142.0,1,196.0,2,1,1,Lost Customers
16112,144.0,4,195.74,2,4,1,Other
13792,67.0,2,195.55,3,2,1,Other
17010,19.0,1,195.35999999999999,4,1,1,Potential Loyalists
14666,25.0,1,195.25,4,1,1,Potential Loyalists
15612,37.0,2,195.15,3,2,1,Other
14100,138.0,1,194.9,2,1,1,Lost Customers
16887,36.0,1,194.88,3,1,1,Other
14087,3.0,1,194.42,5,1,1,Potential Loyalists
17475,80.0,1,194.37,2,1,1,Lost Customers
15683,118.0,1,193.75,2,1,1,Lost Customers
17343,356.0,1,193.64000000000001,1,1,1,Lost Customers
15198,93.0,2,193.64,2,2,1,Lost Customers
16847,44.0,1,193.44,3,1,1,Other
17608,34.0,2,193.42,3,2,1,Other
14806,76.0,1,193.39,2,1,1,Lost Customers
14801,62.0,1,193.14,3,1,1,Other
13568,174.0,1,192.85,2,1,1,Lost Customers
12522,40.0,2,192.72,3,2,1,Other
14768,18.0,2,192.6,4,2,1,Potential Loyalists
12791,374.0,1,192.6,1,1,1,Lost Customers
15909,174.0,1,191.94,2,1,1,Lost Customers
17904,22.0,1,191.67000000000002,4,1,1,Potential Loyalists
14966,15.0,1,191.32,4,1,1,Potential Loyalists
15692,29.0,1,191.04,4,1,1,Potential Loyalists
17233,36.0,1,190.88,3,1,1,Other
13033,358.0,1,190.55,1,1,1,Lost Customers
15412,172.0,1,190.53,2,1,1,Lost Customers
13972,71.0,2,190.25,3,2,1,Other
17885,13.0,1,190.19,5,1,1,Potential Loyalists
12361,288.0,1,189.9,1,1,1,Lost Customers
13826,177.0,1,189.5,2,1,1,Lost Customers
13663,180.0,1,189.47,1,1,1,Lost Customers
18045,46.0,1,189.4,3,1,1,Other
16448,199.0,1,188.89,1,1,1,Lost Customers
14697,219.0,2,188.61,1,2,1,Lost Customers
12893,31.0,1,188.14,4,1,1,Potential Loyalists
17781,160.0,2,188.02,2,2,1,Lost Customers
14722,148.0,1,187.92,2,1,1,Lost Customers
17279,58.0,1,187.83,3,1,1,Other
18013,156.0,2,187.29,2,2,1,Lost Customers
17440,157.0,3,186.42,2,3,1,Other
13672,302.0,2,186.39000000000001,1,2,1,Lost Customers
14551,19.0,2,186.23,4,2,1,Potential Loyalists
15567,19.0,1,186.01,4,1,1,Potential Loyalists
12641,116.0,1,185.9,2,1,1,Lost Customers
17574,243.0,1,185.65,1,1,1,Lost Customers
14199,219.0,1,185.39999999999998,1,1,1,Lost Customers
16097,241.0,1,185.04999999999998,1,1,1,Lost Customers
13482,233.0,1,184.64000000000001,1,1,1,Lost Customers
17680,24.0,1,184.4,4,1,1,Potential Loyalists
16433,29.0,1,184.26,4,1,1,Potential Loyalists
15124,23.0,2,184.19,4,2,1,Potential Loyalists
14326,243.0,1,183.85,1,1,1,Lost Customers
16680,44.0,1,183.7,3,1,1,Other
14059,267.0,1,183.6,1,1,1,Lost Customers
13460,30.0,2,183.44,4,2,1,Potential Loyalists
13059,250.0,1,183.4,1,1,1,Lost Customers
17772,11.0,2,182.77,5,2,1,Potential Loyalists
14082,365.0,1,182.25,1,1,1,Lost Customers
18119,368.0,1,181.12,1,1,1,Lost Customers
15886,61.0,1,181.09,3,1,1,Other
16594,76.0,1,181.09,2,1,1,Lost Customers
15945,366.0,1,181.0,1,1,1,Lost Customers
15292,202.0,1,180.94,1,1,1,Lost Customers
16835,129.0,2,180.85,2,2,1,Lost Customers
18280,278.0,1,180.6,1,1,1,Lost Customers
13710,32.0,1,180.48,4,1,1,Potential Loyalists
15041,171.0,1,180.35,2,1,1,Lost Customers
13598,48.0,1,180.17000000000002,3,1,1,Other
12622,233.0,1,180.1,1,1,1,Lost Customers
18147,46.0,2,179.34,3,2,1,Other
15895,150.0,1,179.17,2,1,1,Lost Customers
15454,363.0,1,179.1,1,1,1,Lost Customers
14705,199.0,1,179.0,1,1,1,Lost Customers
16990,219.0,1,179.0,1,1,1,Lost Customers
16620,4.0,2,178.96,5,2,1,Potential Loyalists
15139,240.0,2,178.95999999999998,1,2,1,Lost Customers
15262,324.0,1,178.95,1,1,1,Lost Customers
13778,104.0,1,178.7,2,1,1,Lost Customers
17879,174.0,1,178.52,2,1,1,Lost Customers
17253,19.0,1,178.26,4,1,1,Potential Loyalists
17356,312.0,1,178.22,1,1,1,Lost Customers
18282,8.0,2,178.05,5,2,1,Potential Loyalists
16403,313.0,1,177.5,1,1,1,Lost Customers
13618,174.0,1,177.34,2,1,1,Lost Customers
12618,22.0,1,177.31,4,1,1,Potential Loyalists
13072,267.0,1,177.15,1,1,1,Lost Customers
12923,65.0,1,176.97,3,1,1,Other
17947,38.0,1,176.68,3,1,1,Other
14287,9.0,3,176.63,5,3,1,Potential Loyalists
12509,285.0,1,176.5,1,1,1,Lost Customers
18274,31.0,1,175.92,4,1,1,Potential Loyalists
17582,237.0,1,175.27,1,1,1,Lost Customers
17331,124.0,1,175.2,2,1,1,Lost Customers
16144,247.0,1,175.2,1,1,1,Lost Customers
18010,257.0,1,174.8,1,1,1,Lost Customers
14355,366.0,1,174.4,1,1,1,Lost Customers
13560,8.0,1,174.37,5,1,1,Potential Loyalists
14518,65.0,1,174.37,3,1,1,Other
15335,54.0,1,173.97,3,1,1,Other
18278,74.0,1,173.9,2,1,1,Lost Customers
16861,60.0,2,173.76,3,2,1,Other
14798,53.0,3,173.74,3,3,1,Other
16565,365.0,1,173.7,1,1,1,Lost Customers
12441,367.0,1,173.55,1,1,1,Lost Customers
15565,51.0,2,173.16,3,2,1,Other
15670,297.0,1,173.05,1,1,1,Lost Customers
14693,265.0,1,172.9,1,1,1,Lost Customers
18048,204.0,2,172.29,1,2,1,Lost Customers
13690,60.0,1,172.25,3,1,1,Other
13922,352.0,1,172.25,1,1,1,Lost Customers
12442,4.0,1,172.06,5,1,1,Potential Loyalists
14536,260.0,1,171.8,1,1,1,Lost Customers
16773,58.0,1,171.59,3,1,1,Other
17245,205.0,1,171.45000000000002,1,1,1,Lost Customers
15432,24.0,1,171.19,4,1,1,Potential Loyalists
17542,270.0,1,170.75,1,1,1,Lost Customers
14860,20.0,1,170.32,4,1,1,Potential Loyalists
18058,10.0,1,170.16,5,1,1,Potential Loyalists
15016,173.0,1,170.04,2,1,1,Lost Customers
16921,62.0,1,169.79,3,1,1,Other
13962,22.0,2,169.54999999999998,4,2,1,Potential Loyalists
14218,43.0,1,169.48,3,1,1,Other
18004,363.0,1,169.47,1,1,1,Lost Customers
12367,5.0,1,168.9,5,1,1,Potential Loyalists
14578,4.0,1,168.63,5,1,1,Potential Loyalists
18269,367.0,1,168.6,1,1,1,Lost Customers
17367,239.0,1,168.4,1,1,1,Lost Customers
15888,81.0,1,168.31,2,1,1,Lost Customers
18099,128.0,1,168.31,2,1,1,Lost Customers
16282,340.0,1,168.3,1,1,1,Lost Customers
17737,10.0,2,168.24,5,2,1,Potential Loyalists
15986,31.0,1,168.12,4,1,1,Potential Loyalists
15374,129.0,1,168.0,2,1,1,Lost Customers
